parameter,value,y_pred_gp,y_std_gp,is_validation_point,y_sim,constraint_violation,feasible
Mb,65.56964179719344,0.5174945362880885,0.014939119978843172,False,,,
Mb,67.62768338076228,0.51537385616374,0.014911751189657558,False,,,
Mb,69.68572496433111,0.5127314830462788,0.014997246261065859,False,,,
Mb,71.74376654789995,0.5095505916601156,0.015284841443484482,False,,,
Mb,73.80180813146879,0.5058239775113229,0.015884175019229375,False,,,
Mb,75.85984971503763,0.5015507100296381,0.016919351850301367,False,,,
Mb,77.91789129860646,0.4967375674463167,0.018515749610628844,False,,,
Mb,79.9759328821753,0.49140219967932963,0.020783464023457317,False,,,
Mb,10.002519040834814,,,True,0.7895730635273901,0.00867582927057764,False
Mb,26.466851709385516,,,True,0.590621560559541,0.0,True
Mb,44.989225961505056,,,True,0.5362493002742906,0.0010155393093418397,True
Mb,61.45355863005576,,,True,0.516668970490504,0.0037864893107848463,False
Mb,79.9759328821753,,,True,0.5057708749985789,0.005573935619682668,False
hr,0.1001346738358736,0.6527390658766923,0.011332520446463192,False,,,
hr,0.12070912492718494,0.6496824082729977,0.011060612522402915,False,,,
hr,0.14128357601849628,0.6477053327141792,0.01094187639503945,False,,,
hr,0.16185802710980762,0.6465573000063043,0.010896048493541045,False,,,
hr,0.18243247820111896,0.6459419732275292,0.010880316125100329,False,,,
hr,0.2030069292924303,0.6455448818216555,0.010874726511155602,False,,,
hr,0.22358138038374167,0.6450762844780707,0.010870156284207247,False,,,
hr,0.24415583147505301,0.6443194998475226,0.010862419092019215,False,,,
hr,0.26473028256636433,0.6431681578434026,0.010850881291149092,False,,,
hr,0.2853047336576757,0.6416379058728502,0.010838177738497198,False,,,
hr,0.305879184748987,0.6398474583235593,0.0108289508020594,False,,,
hr,0.3264536358402984,0.6379739066535102,0.01082746224469902,False,,,
hr,0.34702808693160975,0.6361951166113553,0.010835477534895924,False,,,
hr,0.3676025380229211,0.6346390425615147,0.010852672435715627,False,,,
hr,0.38817698911423243,0.6333569671083144,0.010879980867238067,False,,,
hr,0.40875144020554377,0.6323252376995037,0.010923488050170122,False,,,
hr,0.4293258912968551,0.6314668595174908,0.010995379153787137,False,,,
hr,0.44990034238816645,0.6306795344358387,0.011110201526065159,False,,,
hr,0.4704747934794778,0.6298606268155832,0.01127822678446487,False,,,
hr,0.49104924457078913,0.6289245375623209,0.011500005257437836,False,,,
hr,0.5116236956621005,0.6278116295978716,0.011765057731167977,False,,,
hr,0.5321981467534118,0.6264905200582844,0.01205456087455933,False,,,
hr,0.5527725978447231,0.6249565041145841,0.012345964031167637,False,,,
hr,0.5733470489360345,0.6232280908441166,0.012617574002071951,False,,,
hr,0.5939215000273459,0.621342408927676,0.012852089607096913,False,,,
hr,0.6144959511186572,0.6193495574790739,0.013038887716600367,False,,,
hr,0.6350704022099686,0.6173060075136702,0.013175502951463051,False,,,
hr,0.6556448533012799,0.6152676328826396,0.013269330526618172,False,,,
hr,0.6762193043925913,0.6132834249971992,0.013340909650310772,False,,,
hr,0.6967937554839025,0.6113910464969384,0.013429761444162455,False,,,
hr,0.7173682065752139,0.6096149995946888,0.013602124706752752,False,,,
hr,0.7379426576665252,0.6079674677034015,0.01395674965852534,False,,,
hr,0.7585171087578366,0.6064511327371734,0.014621460237527294,False,,,
hr,0.779091559849148,0.605062815318697,0.01573427010171687,False,,,
hr,0.7996660109404593,0.6037967833086247,0.01741341869890787,False,,,
hr,0.1001346738358736,,,True,0.646065044058953,0.0,True
hr,0.26473028256636433,,,True,0.6374642706137577,0.0,True
hr,0.44990034238816645,,,True,0.6248105751271336,0.0,True
hr,0.6144959511186572,,,True,0.6119757876403931,0.0,True
hr,0.7996660109404593,,,True,0.596831639984246,0.0,True
f1,1.0018747180204302,0.6440805777229,0.011105490681971286,False,,,
f1,1.2075069788551538,0.643581503823327,0.010929752182741309,False,,,
f1,1.4131392396898772,0.6416083422688009,0.010850844041864413,False,,,
f1,1.6187715005246008,0.6384120216562486,0.010818476709450133,False,,,
f1,1.8244037613593242,0.6343250220306911,0.010806416608537291,False,,,
f1,2.030036022194048,0.6297194222500874,0.010803438268222615,False,,,
f1,2.2356682830287715,0.6249552066400504,0.010805633927608355,False,,,
f1,2.4413005438634947,0.6203335944626229,0.010811407833758134,False,,,
f1,2.646932804698219,0.6160660665106401,0.010819184495720937,False,,,
f1,2.852565065532942,0.612263434781184,0.010827302587069043,False,,,
f1,3.0581973263676656,0.6089434179257937,0.010835284778592493,False,,,
f1,3.2638295872023892,0.606050933693907,0.010845558378620695,False,,,
f1,3.469461848037113,0.6034849786180636,0.010864803640514797,False,,,
f1,3.6750941088718365,0.6011271430823584,0.01090408161775616,False,,,
f1,3.8807263697065597,0.5988670727191343,0.010976896636405971,False,,,
f1,4.086358630541284,0.5966208416255839,0.011095075014170015,False,,,
f1,4.291990891376007,0.5943399138374791,0.011264014153837177,False,,,
f1,4.49762315221073,0.5920109884041479,0.011479969270826113,False,,,
f1,4.703255413045454,0.5896497742313839,0.011730890695119893,False,,,
f1,4.908887673880177,0.5872924024155642,0.012000044094801163,False,,,
f1,5.114519934714901,0.5849869719210641,0.012270444051789979,False,,,
f1,5.320152195549625,0.5827864106414253,0.012528405105903178,False,,,
f1,5.525784456384349,0.5807430365775544,0.012765445096594163,False,,,
f1,5.731416717219071,0.5789048018862117,0.012978587189630506,False,,,
f1,5.937048978053795,0.5773130031746162,0.013169517120091023,False,,,
f1,6.142681238888519,0.5760011367414924,0.01334316470860956,False,,,
f1,6.348313499723243,0.5749945413723282,0.013506316070276626,False,,,
f1,6.553945760557966,0.5743104954358941,0.013666954466092708,False,,,
f1,6.75957802139269,0.5739585031660538,0.013835100430731783,False,,,
f1,6.965210282227414,0.5739406247860102,0.014025741546372178,False,,,
f1,7.170842543062136,0.5742518878708363,0.014263807822739866,False,,,
f1,7.37647480389686,0.5748809822331002,0.014590073294642679,False,,,
f1,7.582107064731584,0.5758114426979198,0.015065599951477195,False,,,
f1,7.7877393255663065,0.5770233195910802,0.01577146501625088,False,,,
f1,7.993371586401031,0.5784950435376446,0.016801193753895195,False,,,
f1,1.0018747180204302,,,True,0.647022406966078,0.0,True
f1,2.646932804698219,,,True,0.6143996520568269,0.018280326619152687,False
f1,4.49762315221073,,,True,0.590466066202475,0.022209246579943942,False
f1,6.142681238888519,,,True,0.5808854367276148,0.02213449234680609,False
f1,7.993371586401031,,,True,0.5711260749896894,0.022050080360591195,False
A,0.030080165595057,0.45031839205220103,0.014202945685335163,False,,,
A,0.03272445756956349,0.45608381053559743,0.013895271630432459,False,,,
A,0.03536874954406999,0.4618578353028641,0.01360802765557971,False,,,
A,0.038013041518576485,0.4676414306262074,0.013340396703625025,False,,,
A,0.040657333493082974,0.47343560983059185,0.013091551691935047,False,,,
A,0.04330162546758947,0.47924143180118256,0.01286065994769321,False,,,
A,0.04594591744209596,0.48505999675600314,0.012646887540194078,False,,,
A,0.048590209416602456,0.4908924412849408,0.012449403406936588,False,,,
A,0.05123450139110895,0.49673993260165067,0.012267383211441506,False,,,
A,0.05387879336561545,0.5026036619845116,0.01210001288475959,False,,,
A,0.056523085340121945,0.5084848374184153,0.011946491841909797,False,,,
A,0.059167377314628435,0.5143846754466272,0.011806035897450598,False,,,
A,0.061811669289134924,0.5203043922642034,0.01167787993916827,False,,,
A,0.06445596126364142,0.5262451940917053,0.011561280456552735,False,,,
A,0.06710025323814792,0.5322082669357299,0.011455518044784136,False,,,
A,0.06974454521265441,0.5381947658614378,0.011359900038926953,False,,,
A,0.07238883718716091,0.5442058039011303,0.011273763444357751,False,,,
A,0.0750331291616674,0.5502424408235047,0.01119647834236685,False,,,
A,0.07767742113617389,0.5563056720034882,0.011127451951325633,False,,,
A,0.08032171311068038,0.5623964176423559,0.01106613351184071,False,,,
A,0.08296600508518688,0.5685155127010465,0.011012020151768874,False,,,
A,0.08561029705969338,0.5746636978574617,0.010964663838613732,False,,,
A,0.08825458903419987,0.5808416118353957,0.01092367950393837,False,,,
A,0.09089888100870637,0.5870497854428383,0.010888754337669232,False,,,
A,0.09354317298321285,0.5932886375955622,0.010859658208194041,False,,,
A,0.09618746495771935,0.5995584734925583,0.010836255049740284,False,,,
A,0.09883175693222584,0.6058594850277794,0.010818514988752383,False,,,
A,0.10147604890673234,0.6121917533821035,0.010806526870699693,False,,,
A,0.10412034088123884,0.6185552535657046,0.010800510767222217,False,,,
A,0.10676463285574532,0.6249498607019427,0.010800829964752208,False,,,
A,0.10940892483025182,0.6313753576199125,0.010808001878140875,False,,,
A,0.11205321680475831,0.6378314434280892,0.010822707299633989,False,,,
A,0.11469750877926481,0.6443177426729713,0.01084579735298923,False,,,
A,0.1173418007537713,0.6508338146835188,0.010878297517681742,False,,,
A,0.1199860927282778,0.6573791628219867,0.01092140807169321,False,,,
A,0.030080165595057,,,True,0.43855559393979815,0.0,True
A,0.05123450139110895,,,True,0.48870753902038644,0.0,True
A,0.0750331291616674,,,True,0.5451284826474874,0.0,True
A,0.09618746495771935,,,True,0.595280429115049,0.0,True
A,0.1199860927282778,,,True,0.6517013786655812,0.002498770219927837,False
Kb,101.07036717618055,0.5732572475266418,0.01365920002626353,False,,,
Kb,142.1862260823467,0.5775658402557351,0.013298629109125564,False,,,
Kb,183.3020849885129,0.5817643246700431,0.012971316205823712,False,,,
Kb,224.41794389467907,0.5858500443808531,0.012675705069933768,False,,,
Kb,265.53380280084525,0.5898205478934759,0.012410160002798258,False,,,
Kb,306.64966170701143,0.5936736038111042,0.012172980363878275,False,,,
Kb,347.76552061317756,0.5974072139764671,0.011962416468156479,False,,,
Kb,388.8813795193437,0.6010196241064526,0.011776686198249559,False,,,
Kb,429.99723842550986,0.6045093314294325,0.01161399165588598,False,,,
Kb,471.11309733167604,0.6078750890056426,0.011472535264185702,False,,,
Kb,512.2289562378422,0.6111159063912689,0.011350534865418555,False,,,
Kb,553.3448151440084,0.6142310465617811,0.011246237551475937,False,,,
Kb,594.4606740501746,0.6172200190926255,0.011157932152195592,False,,,
Kb,635.5765329563407,0.62008256983228,0.0110839604965135,False,,,
Kb,676.6923918625068,0.6228186674856316,0.011022727708271042,False,,,
Kb,717.808250768673,0.6254284877233148,0.010972711906632605,False,,,
Kb,758.9241096748392,0.6279123954596033,0.010932473716474085,False,,,
Kb,800.0399685810054,0.6302709261282806,0.010900665997411916,False,,,
Kb,841.1558274871716,0.6325047665995556,0.010876044157685791,False,,,
Kb,882.2716863933377,0.6346147363694927,0.010857477367410757,False,,,
Kb,923.3875452995039,0.6366017696027174,0.010843960914070102,False,,,
Kb,964.50340420567,0.638466898456161,0.010834629876014646,False,,,
Kb,1005.6192631118362,0.6402112381217021,0.010828774208215826,False,,,
Kb,1046.7351220180024,0.6418359739220559,0.010825855198851727,False,,,
Kb,1087.8509809241687,0.6433423505790602,0.01082552312996371,False,,,
Kb,1128.9668398303347,0.6447316637290157,0.010827635813489833,False,,,
Kb,1170.0826987365008,0.6460052536645308,0.010832277578197306,False,,,
Kb,1211.198557642667,0.6471645014884754,0.010839778192583482,False,,,
Kb,1252.3144165488332,0.6482108278576365,0.01085073115282141,False,,,
Kb,1293.4302754549994,0.6491456946562734,0.010866010660733158,False,,,
Kb,1334.5461343611655,0.6499706096429316,0.010886786426106068,False,,,
Kb,1375.6619932673318,0.6506871337644446,0.01091453518149626,False,,,
Kb,1416.7778521734979,0.6512968903133518,0.010951047495955187,False,,,
Kb,1457.893711079664,0.651801574630632,0.010998428263562772,False,,,
Kb,1499.0095699858302,0.6522029628922893,0.011059089110713852,False,,,
Kb,101.07036717618055,,,True,0.465513632673013,0.0,True
Kb,429.99723842550986,,,True,0.5965730262154917,0.0,True
Kb,800.0399685810054,,,True,0.624614885032607,0.0,True
Kb,1128.9668398303347,,,True,0.6399314760485997,0.0,True
Kb,1499.0095699858302,,,True,0.653493787694974,0.0024810789242144526,False
Kr,500.0233845893361,0.6610406577422854,0.0115988952049011,False,,,
Kr,632.3603000833789,0.6597944067175627,0.011500010570630784,False,,,
Kr,764.6972155774217,0.6585665938319353,0.011410781912536102,False,,,
Kr,897.0341310714646,0.6573575560056724,0.011330597533672857,False,,,
Kr,1029.3710465655074,0.6561676262975382,0.011258845890491831,False,,,
Kr,1161.7079620595503,0.6549971330800802,0.011194920807386589,False,,,
Kr,1294.044877553593,0.6538463991053829,0.011138226511598742,False,,,
Kr,1426.381793047636,0.652715740490793,0.01108818241442362,False,,,
Kr,1558.7187085416788,0.6516054656631672,0.011044227579723849,False,,,
Kr,1691.0556240357216,0.6505158741875546,0.011005824843305749,False,,,
Kr,1823.3925395297645,0.6494472555463888,0.010972464553932275,False,,,
Kr,1955.7294550238073,0.6483998878690048,0.010943667928674124,False,,,
Kr,2088.0663705178504,0.6473740366023344,0.01091899002109975,False,,,
Kr,2220.403286011893,0.6463699531612415,0.01089802231904927,False,,,
Kr,2352.740201505936,0.6453878735567042,0.010880394984199073,False,,,
Kr,2485.077116999979,0.644428017019003,0.010865778767053863,False,,,
Kr,2617.4140324940217,0.6434905846626654,0.01085388661934728,False,,,
Kr,2749.7509479880646,0.6425757581768634,0.010844475036530344,False,,,
Kr,2882.0878634821074,0.6416836986008356,0.010837345159145655,False,,,
Kr,3014.4247789761503,0.6408145451559628,0.010832343654997394,False,,,
Kr,3146.761694470193,0.639968414224422,0.010829363417340972,False,,,
Kr,3279.098609964236,0.6391453984386953,0.010828344082354684,False,,,
Kr,3411.435525458279,0.638345565915679,0.01082927239296109,False,,,
Kr,3543.7724409523216,0.6375689596813932,0.01083218240995381,False,,,
Kr,3676.1093564463645,0.636815597246607,0.010837155573001706,False,,,
Kr,3808.4462719404073,0.6360854703941804,0.010844320605183049,False,,,
Kr,3940.78318743445,0.6353785451460722,0.010853853254195352,False,,,
Kr,4073.120102928493,0.6346947619345222,0.010865975840970077,False,,,
Kr,4205.457018422536,0.63403403593565,0.010880956601144407,False,,,
Kr,4337.793933916579,0.6333962576116587,0.010899108783208327,False,,,
Kr,4470.1308494106215,0.6327812933951883,0.010920789470641361,False,,,
Kr,4602.467764904664,0.6321889865158177,0.01094639809286906,False,,,
Kr,4734.804680398707,0.6316191579766357,0.010976374587312574,False,,,
Kr,4867.14159589275,0.631071607614045,0.011011197178834019,False,,,
Kr,4999.478511386793,0.630546115278319,0.011051379740440613,False,,,
Kr,500.0233845893361,,,True,0.6605109921732877,0.04631917478880798,False
Kr,1558.7187085416788,,,True,0.6519197911747439,0.008150422058128659,False
Kr,2749.7509479880646,,,True,0.6379653976775211,0.0,True
Kr,3808.4462719404073,,,True,0.6310639693763544,0.0,True
Kr,4999.478511386793,,,True,0.6263006348796506,0.0,True
